GC	overallATGCskew	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost
24.500055	10	-0.8002294	0.05995804	-0.8594058	-0.22811757	-0.80132943	0.008930977	35.58956
24.500055	15	-0.6981586	0.06548775	-0.7967196	-0.2597013	-0.70060086	0.0036386647	34.55311
24.500055	50	0.05212457	0.0759113	-0.24386263	-0.33672065	-0.0013691639	0.0036450792	28.154915
24.500055	25	-0.49063164	0.0738379	-0.66941166	-0.3113657	-0.4980436	-0.009447827	32.642418
24.500055	35	-0.2768016	0.07887316	-0.526167	-0.35144216	-0.29674423	0.0053315414	30.766079
24.500055	45	-0.057954606	0.08105623	-0.34828946	-0.3497143	-0.102091886	-0.008473554	28.992643
24.500055	55	0.16288266	0.07555917	-0.13230066	-0.3216784	0.10043977	-0.011726941	27.384396
24.500055	65	0.37788168	0.07023782	0.12749344	-0.28712502	0.30131468	-4.2371685E-4	26.086748
24.500055	80	0.6790471	0.054879963	0.5420941	-0.19931993	0.60007524	0.0043276064	24.716127
24.500055	60	0.27083108	0.07396701	-0.006561611	-0.31335533	0.19945192	0.0047615203	26.670078
24.500055	70	0.48233587	0.067993715	0.26461795	-0.2662305	0.39896542	0.011661375	25.538181
24.500055	75	0.5841477	0.06136104	0.40306878	-0.23199481	0.49964955	5.5333535E-4	25.081638
24.500055	85	0.76841277	0.047961116	0.6740682	-0.16761927	0.7030897	0.029051263	24.512342
24.600056	10	-0.80036783	0.062204167	-0.8594812	-0.23158415	-0.8005974	0.0026915073	35.545547
24.600056	20	-0.5950869	0.071086854	-0.7343162	-0.2901123	-0.598382	0.0042112474	33.556355
24.600056	40	-0.16846266	0.07789781	-0.44384235	-0.34459916	-0.19508144	-0.0045327996	29.819048
24.500055	90	0.8529018	0.043472733	0.79522395	-0.13197944	0.8000626	-4.6583294E-4	24.37212
24.600056	15	-0.6983058	0.06791864	-0.79501563	-0.2694121	-0.7008723	0.009191858	34.561283
24.600056	65	0.37821585	0.07029569	0.1266369	-0.288315	0.30341738	0.0058147623	26.033495
24.600056	30	-0.38438144	0.076741815	-0.5993428	-0.33413917	-0.40129685	0.0034999785	31.655874
24.600056	45	-0.058040284	0.08002236	-0.3499715	-0.3512186	-0.09900271	-0.0047972505	28.98717
24.600056	55	0.1630164	0.07530945	-0.1327383	-0.32638818	0.09769532	-3.8754684E-4	27.38759
24.600056	50	0.05216725	0.07824533	-0.2456357	-0.34184924	-1.8576701E-4	0.005853465	28.180712
24.600056	80	0.67884165	0.058950808	0.5412416	-0.2073695	0.60335547	9.216004E-4	24.70699
24.600056	25	-0.49055973	0.07343342	-0.6691871	-0.31539682	-0.49920756	-3.3188134E-4	32.606266
24.600056	35	-0.2767498	0.07809893	-0.5246312	-0.34352508	-0.29850835	-0.0010483817	30.728607
24.600056	75	0.58259314	0.06351595	0.40602753	-0.23565738	0.50398344	-0.005166231	25.059107
24.600056	85	0.7700919	0.05106929	0.67208403	-0.16736697	0.6984957	-0.0062313736	24.479752
24.600056	70	0.48216447	0.06620193	0.26465753	-0.2585623	0.4012553	-0.004988768	25.519974
24.600056	60	0.27096817	0.0755839	-0.0048649753	-0.31018585	0.19761455	-0.009032602	26.697489
24.600056	90	0.85332584	0.04524028	0.794792	-0.13566479	0.80045396	-0.004688832	24.356054
24.700056	10	-0.799802	0.060930148	-0.8593806	-0.22731414	-0.80142075	0.0019281664	35.49038
24.700056	45	-0.058152646	0.078450255	-0.3490443	-0.3468648	-0.095790096	0.0023556016	28.952944
24.700056	15	-0.6981632	0.065369785	-0.7967174	-0.26163778	-0.7004503	-6.6011725E-4	34.492558
24.700056	20	-0.59468514	0.06914097	-0.73398954	-0.28986076	-0.5999055	5.3988124E-4	33.52206
24.700056	25	-0.49164134	0.07338525	-0.6674477	-0.31486788	-0.49751207	0.0038193942	32.5422
24.700056	35	-0.2771685	0.07907886	-0.5228642	-0.34820658	-0.30134577	0.0012131907	30.705729
24.700056	50	0.05289251	0.07728123	-0.24499166	-0.3436264	-0.0025145067	0.0028100966	28.122168
24.700056	40	-0.16834842	0.07668152	-0.44093314	-0.34499264	-0.1999341	0.0056447913	29.824099
24.700056	30	-0.38546744	0.074846976	-0.59886676	-0.3300479	-0.39899164	0.0015349194	31.65034
24.700056	55	0.16262412	0.07616857	-0.13065675	-0.3303415	0.09933609	0.006654722	27.34727
24.700056	60	0.27113247	0.07471194	-0.006945349	-0.31173506	0.19955094	8.691301E-4	26.665335
24.700056	70	0.48173577	0.06742294	0.2645385	-0.26697645	0.40723515	0.011868234	25.497013
24.700056	65	0.3774879	0.07064589	0.12870453	-0.28869727	0.29999456	0.006577847	26.058924
24.700056	80	0.679086	0.05672698	0.5430776	-0.20206702	0.6017122	-0.00581175	24.705746
24.800056	25	-0.49043566	0.07423814	-0.6696104	-0.31484368	-0.4994243	-8.0080493E-4	32.567772
24.700056	75	0.58302456	0.06311062	0.4045691	-0.234119	0.502181	-0.008081979	25.05179
24.700056	85	0.7691401	0.05020383	0.6737332	-0.16553427	0.69679743	-0.0026606359	24.465397
24.800056	15	-0.698621	0.066164754	-0.7981212	-0.2644007	-0.69840664	0.004406819	34.49702
24.800056	20	-0.59481376	0.071206175	-0.7347366	-0.29188144	-0.60213876	-0.007528707	33.488506
24.800056	10	-0.8003078	0.06145496	-0.86038744	-0.22839466	-0.7984053	-0.0034041114	35.445457
24.800056	30	-0.38412982	0.07835031	-0.6000433	-0.3372884	-0.4001178	-0.005029605	31.623514
24.700056	90	0.85313094	0.04408464	0.7950231	-0.13592903	0.7999908	0.0102650635	24.340868
24.800056	35	-0.27773383	0.07859672	-0.5215198	-0.34610426	-0.30080116	-0.0036897147	30.667297
24.800056	40	-0.16745566	0.0798637	-0.44092143	-0.35235298	-0.20461367	0.0034250459	29.775005
24.800056	45	-0.05791961	0.078412734	-0.34940577	-0.34924564	-0.09914984	0.004757195	28.935461
24.800056	50	0.05121689	0.077982426	-0.2448725	-0.34304404	0.0029363364	0.0038017288	28.125284
24.800056	55	0.16217543	0.07539375	-0.12941697	-0.3238499	0.09905888	-0.010888602	27.33695
24.800056	60	0.27104017	0.07508278	-0.006234973	-0.3156994	0.2028762	2.3709792E-4	26.6538
24.800056	65	0.3771531	0.0705546	0.12995058	-0.287692	0.2986461	-0.008423455	26.036942
24.800056	70	0.4821877	0.06809626	0.2666615	-0.2656346	0.3985011	-8.610792E-4	25.487799
24.800056	80	0.67853826	0.057329204	0.5429379	-0.20385146	0.59738743	0.010811153	24.704779
24.800056	90	0.853093	0.045426868	0.79449487	-0.13773917	0.80051094	5.581525E-4	24.31297
24.800056	85	0.7686516	0.052395683	0.6739178	-0.17070827	0.699443	-0.0039916867	24.467316
24.900057	10	-0.80089617	0.06396353	-0.85938823	-0.23506421	-0.7998945	-0.006979588	35.40321
24.800056	75	0.5822975	0.062054966	0.4069514	-0.23306619	0.4994351	-9.6015364E-4	25.044443
24.900057	15	-0.69770116	0.06736152	-0.79809177	-0.259863	-0.6976415	-0.0061436584	34.440865
24.900057	20	-0.5947538	0.071573496	-0.7350027	-0.29392985	-0.6016311	-8.2446705E-4	33.458824
24.900057	25	-0.4905546	0.07466065	-0.6675829	-0.3193167	-0.50015914	0.0030072744	32.513676
24.900057	30	-0.38501704	0.077014014	-0.5983868	-0.33351535	-0.3992878	-0.0059245923	31.571007
24.900057	60	0.27147213	0.07456345	-0.0066876966	-0.31322724	0.20115802	-0.002885019	26.61943
24.900057	45	-0.058558855	0.079877324	-0.34689042	-0.34958914	-0.10222552	-0.004764672	28.89706
24.900057	70	0.48031026	0.06977024	0.2672255	-0.26961383	0.40493482	0.004981038	25.47022
24.900057	35	-0.27801228	0.079462916	-0.52439	-0.34847367	-0.29896298	-0.0030115223	30.690426
24.900057	50	0.051501002	0.07804609	-0.2446841	-0.34218726	-8.314546E-4	-0.001140583	28.069384
24.900057	40	-0.16758442	0.078727044	-0.4411597	-0.34877723	-0.2030902	-0.0027581567	29.764275
24.900057	55	0.16148175	0.07635015	-0.12896757	-0.32532054	0.09992327	-0.005681247	27.32286
24.900057	75	0.58309925	0.062252123	0.4039738	-0.23461182	0.5039787	0.0015615616	24.996193
24.900057	80	0.6792408	0.05571018	0.5422933	-0.1992197	0.5964257	0.0019434518	24.669424
24.900057	65	0.37809625	0.07137441	0.12676427	-0.29191852	0.29958606	0.0031475553	26.00319
24.900057	85	0.7686369	0.049437806	0.6753899	-0.16742915	0.6980397	0.0079759415	24.437141
24.900057	90	0.85291934	0.042646732	0.7961835	-0.12945212	0.8012061	-0.0041186446	24.31803
25.000057	10	-0.79996306	0.06293463	-0.8597084	-0.23162872	-0.80060863	-0.0037938782	35.366825
25.000057	15	-0.69864094	0.068190716	-0.79677767	-0.26869506	-0.70073014	0.004303399	34.406513
25.000057	20	-0.5959038	0.07237635	-0.73282856	-0.29643023	-0.59767944	-0.0049679237	33.414104
25.000057	55	0.16202976	0.07665773	-0.12900558	-0.32686317	0.10071948	-0.004066156	27.294077
25.000057	50	0.051642086	0.078206696	-0.244189	-0.34511113	-0.0019002414	0.010004288	28.075546
25.000057	25	-0.49121374	0.0724754	-0.6687657	-0.31771567	-0.49692178	0.0074236337	32.47212
25.000057	40	-0.1686944	0.07986761	-0.43912813	-0.3528141	-0.19994634	-4.0489473E-4	29.757212
25.000057	30	-0.38460827	0.07486223	-0.600214	-0.33301482	-0.40350512	0.0018736728	31.530386
25.000057	35	-0.27751943	0.079744324	-0.5241939	-0.3484678	-0.3000303	5.408797E-4	30.641012
25.000057	45	-0.057614833	0.077659614	-0.3463521	-0.34757775	-0.104056194	0.004006763	28.883205
25.000057	60	0.27076256	0.07384393	-0.003341984	-0.31301063	0.1986343	0.0014478515	26.611841
25.000057	70	0.48036233	0.06838416	0.26879478	-0.26544777	0.40432355	-0.0037503499	25.456455
25.000057	65	0.37831894	0.07127193	0.12670049	-0.288551	0.29697123	0.004574615	25.987299
25.000057	75	0.58258337	0.061346814	0.40649715	-0.23187813	0.5013641	0.0018300962	25.005932
25.000057	80	0.67863643	0.05979963	0.5435197	-0.20587076	0.5974173	-0.008441159	24.661945
25.100058	10	-0.8001832	0.06338677	-0.8597963	-0.2337479	-0.8014959	-0.004440885	35.33368
25.000057	85	0.76927054	0.050811544	0.6734622	-0.16663635	0.7037736	-0.0052128867	24.425123
25.000057	90	0.8523209	0.045185342	0.79710835	-0.13749014	0.800521	0.0012003978	24.287476
25.100058	30	-0.3846405	0.07700509	-0.5999847	-0.33394003	-0.39653233	-0.0013035112	31.503258
25.100058	20	-0.594905	0.0702332	-0.73383164	-0.29073605	-0.6007342	-0.003536865	33.389423
25.100058	15	-0.6990968	0.067151725	-0.7949939	-0.2677902	-0.70057863	4.719207E-4	34.35317
25.100058	40	-0.16841726	0.07837675	-0.4407409	-0.35050833	-0.19857208	0.0037358238	29.703896
25.100058	25	-0.48988315	0.07270116	-0.6693884	-0.3153027	-0.50315547	0.0035712852	32.424274
25.100058	35	-0.2761363	0.07686058	-0.52449006	-0.33963415	-0.30511937	-0.005154196	30.569124
25.100058	45	-0.058980804	0.077749506	-0.34701794	-0.34449497	-0.097147614	0.0014897664	28.85589
25.100058	50	0.052683245	0.07799646	-0.24508062	-0.34133574	-0.0018132873	-0.0042891866	28.025238
25.100058	55	0.16153394	0.07590509	-0.12862186	-0.32797062	0.09871415	0.0056351316	27.293303
25.100058	60	0.27048317	0.07522067	-0.005786132	-0.31192872	0.19876675	0.006456945	26.582747
25.100058	90	0.85292417	0.044288278	0.79460496	-0.13358329	0.80247194	-0.0013850883	24.258537
25.100058	65	0.37736437	0.07021626	0.13008195	-0.28846186	0.2962012	-0.004678269	25.963537
25.100058	70	0.48140815	0.06758993	0.26742908	-0.26505017	0.40134177	4.1879553E-4	25.436768
25.100058	75	0.58212876	0.06347767	0.40668696	-0.23308147	0.50000983	-0.0089389365	24.975187
25.100058	80	0.6786569	0.055901166	0.5429957	-0.19985826	0.6009163	6.4143684E-4	24.639542
25.200058	10	-0.80035716	0.063181475	-0.8602114	-0.23474987	-0.80099654	0.0024520934	35.287148
25.100058	85	0.7690192	0.05196068	0.67480326	-0.17110732	0.69888294	-0.008365508	24.398624
25.200058	15	-0.69842225	0.06657344	-0.7973214	-0.26133934	-0.6997804	-0.0055034845	34.321434
25.200058	25	-0.49057826	0.07378844	-0.6681494	-0.3162967	-0.50068	0.002963675	32.403774
25.200058	20	-0.5957222	0.0703004	-0.7327865	-0.28986382	-0.6015196	-0.0018981212	33.372066
25.200058	30	-0.38487443	0.07555594	-0.5992788	-0.33275396	-0.39983213	0.0063916803	31.48296
25.200058	45	-0.05816137	0.07999674	-0.34908766	-0.34756505	-0.098445356	-0.007142857	28.865414
25.200058	35	-0.27698183	0.07610551	-0.5243749	-0.34792972	-0.30374426	0.013575815	30.569239
25.200058	40	-0.1681603	0.0797551	-0.4429809	-0.35218737	-0.19816886	8.5561967E-4	29.698263
25.200058	50	0.052193485	0.07800506	-0.24582545	-0.33934236	6.778688E-4	-0.0012253169	28.021124
25.200058	55	0.16136353	0.07706236	-0.12887013	-0.32612902	0.10110135	-0.008933186	27.277536
25.200058	60	0.2689513	0.07467365	-9.510045E-4	-0.31222373	0.2015735	-0.0016886706	26.613718
25.200058	70	0.48165002	0.06703739	0.26747274	-0.26390436	0.39942408	0.0039386577	25.422884
25.200058	75	0.5816837	0.0652788	0.40824175	-0.23787251	0.49716058	-2.897879E-4	25.005482
25.200058	80	0.67814976	0.05714526	0.54412025	-0.2022937	0.600082	-0.0016815972	24.636192
25.200058	65	0.3770666	0.07071258	0.12997778	-0.28800285	0.30110663	-0.007170553	25.963102
25.200058	90	0.8528792	0.042882368	0.7948744	-0.12958501	0.800831	5.094936E-4	24.263063
25.200058	85	0.7686651	0.050787635	0.67476785	-0.16800493	0.69995916	-0.0042860364	24.39369
25.300058	10	-0.8003487	0.06279945	-0.86012584	-0.23273437	-0.7987674	3.59557E-5	35.272175
25.300058	30	-0.3850793	0.07698297	-0.597293	-0.33297327	-0.40160227	-0.0031139967	31.453522
25.300058	15	-0.6988359	0.06825973	-0.79715914	-0.26842612	-0.69781893	-0.0026679602	34.30365
25.300058	25	-0.4909865	0.07434669	-0.6687863	-0.3181216	-0.5009771	-0.0010847913	32.385387
25.300058	20	-0.59475124	0.07136056	-0.73435724	-0.29320627	-0.6019354	-0.0067810896	33.3312
25.300058	50	0.05132493	0.078161635	-0.24205199	-0.3402854	-0.0026008424	-0.0012583307	28.038616
25.300058	55	0.16083741	0.0781353	-0.12749971	-0.3308354	0.09851263	-0.0018800205	27.250929
25.300058	60	0.2702021	0.07470075	-0.0023145175	-0.31256506	0.19856623	-0.0026987118	26.569305
25.300058	45	-0.060108528	0.08018241	-0.34646612	-0.34831208	-0.09886744	-0.005796513	28.81701
25.300058	35	-0.2775272	0.0775266	-0.5242301	-0.3457661	-0.29863343	0.0031630322	30.539648
25.300058	65	0.3757275	0.07086206	0.13316259	-0.28753853	0.30201113	-3.9776193E-4	25.961857
25.300058	40	-0.16723174	0.07831973	-0.44424465	-0.34631914	-0.19936441	-0.0023088595	29.6314
25.300058	80	0.67878157	0.054767113	0.54384774	-0.20068444	0.59911495	0.0030946601	24.61569
25.300058	85	0.7683582	0.0503223	0.6750038	-0.16704	0.6995075	-0.004552835	24.369438
25.300058	75	0.5814796	0.061685443	0.40908682	-0.23092388	0.49886665	-0.0012645131	24.960997
25.400059	10	-0.7995651	0.062478334	-0.8610063	-0.23463137	-0.8023495	0.0046569942	35.214798
25.300058	70	0.4814735	0.066872746	0.26863638	-0.2633547	0.39766502	1.9111585E-4	25.417988
25.300058	90	0.85294145	0.04464423	0.7958778	-0.1365144	0.7969953	0.0044064717	24.243395
25.400059	15	-0.6985091	0.06790971	-0.79770315	-0.2658771	-0.6984325	-0.0048699807	34.263256
25.400059	20	-0.59609276	0.07126473	-0.73293453	-0.2963443	-0.5973903	-0.0013732072	33.3013
25.400059	35	-0.2769391	0.079465576	-0.5231487	-0.34824282	-0.3002852	-0.0030040054	30.509192
25.400059	45	-0.057523377	0.07895251	-0.3479245	-0.3475987	-0.10288154	-8.78319E-4	28.788475
25.400059	25	-0.49107972	0.072781935	-0.6689155	-0.31433433	-0.49626485	-4.491749E-4	32.312042
25.400059	30	-0.3842524	0.0763851	-0.60063726	-0.33637586	-0.3986734	0.0011062614	31.421772
25.400059	60	0.26998782	0.071550235	-0.0019754418	-0.30747682	0.19553272	0.005335805	26.546602
25.400059	55	0.16021934	0.07680954	-0.12448247	-0.32933578	0.098147206	-0.0027923547	27.263998
25.400059	50	0.050983075	0.07827771	-0.24220073	-0.34375086	-0.0013778032	0.006567192	27.978958
25.400059	40	-0.16798168	0.07861471	-0.44056612	-0.34857666	-0.20283522	-0.0035292844	29.61754
25.400059	70	0.48045158	0.06827704	0.2697669	-0.2627391	0.4021001	-0.0065438217	25.424473
25.400059	65	0.37614435	0.071901366	0.13123603	-0.28901228	0.30017003	0.0025692114	25.937325
25.400059	75	0.58130443	0.06352337	0.40923	-0.23366211	0.4993235	-0.0027247956	24.951668
25.400059	90	0.85246617	0.044031493	0.7971947	-0.13217835	0.7999113	-0.0045841085	24.23623
25.400059	80	0.6776238	0.056806713	0.54443866	-0.200806	0.5999509	0.011530053	24.606897
25.50006	15	-0.6983984	0.069399536	-0.79783726	-0.27250096	-0.70014364	0.0013148764	34.22083
25.50006	10	-0.8006229	0.06327632	-0.8592765	-0.23369837	-0.7990115	3.550506E-4	35.1444
25.400059	85	0.7680877	0.051790815	0.6764568	-0.16801542	0.69713235	-0.0076935254	24.362625
25.50006	20	-0.5942934	0.07135817	-0.73311543	-0.28852105	-0.60297734	-0.008271659	33.255226
25.50006	25	-0.48964688	0.07716244	-0.6700345	-0.32002673	-0.5006083	-0.0046164077	32.304337
25.50006	40	-0.16795301	0.07903557	-0.44040206	-0.3481126	-0.20150365	-8.529512E-4	29.609934
25.50006	30	-0.38597918	0.07580922	-0.5987388	-0.33211508	-0.39916882	0.0013385277	31.382223
25.50006	35	-0.2777288	0.07816261	-0.5247656	-0.34862456	-0.30146486	0.006680498	30.493397
25.50006	55	0.16081737	0.07786086	-0.12662685	-0.33107474	0.09952173	-0.0031104574	27.21868
25.50006	45	-0.058340117	0.078736946	-0.34781003	-0.34672886	-0.098740265	-0.0031284916	28.780903
25.50006	50	0.04965531	0.078861535	-0.24114229	-0.3436343	0.005331122	0.004779192	27.982756
25.50006	65	0.37729552	0.070740886	0.12976153	-0.2915789	0.29910055	0.00570225	25.897402
25.50006	70	0.48007074	0.06761559	0.26979145	-0.26371446	0.39943993	0.0019865567	25.383846
25.50006	60	0.26774806	0.074717104	1.8842208E-4	-0.3146841	0.20603983	0.008301548	26.557528
25.50006	80	0.6776728	0.056023747	0.54546064	-0.20298347	0.6006537	6.520064E-4	24.595102
25.50006	85	0.7676209	0.050094202	0.6758965	-0.16827959	0.69978666	0.007535654	24.360716
25.60006	15	-0.6992098	0.06646507	-0.7966005	-0.26885673	-0.6997701	0.01023185	34.2014
25.50006	75	0.5809025	0.06305527	0.408631	-0.23583426	0.50068593	-5.6296798E-5	24.921448
25.50006	90	0.85205233	0.04498219	0.7966607	-0.13665119	0.80168223	-0.0010053511	24.21332
25.60006	20	-0.5953554	0.07055596	-0.7354549	-0.29521126	-0.5995828	0.0015100953	33.22654
25.60006	10	-0.7997486	0.06205543	-0.86089516	-0.23246656	-0.80028576	0.0023745394	35.112896
25.60006	25	-0.4905658	0.072408095	-0.66934407	-0.3172106	-0.50116515	0.00907104	32.28355
25.60006	35	-0.27698028	0.079878315	-0.5239881	-0.34600398	-0.29895622	-0.004027511	30.464815
25.60006	30	-0.38437742	0.07806978	-0.59950083	-0.34058672	-0.40256324	0.0012534071	31.36672
25.60006	40	-0.169028	0.07762866	-0.4376027	-0.3484909	-0.20027585	0.0023719769	29.559034
25.60006	50	0.05149407	0.0781565	-0.24257177	-0.34017515	-5.3651456E-4	-0.004026784	27.956661
25.60006	45	-0.059432726	0.078395136	-0.34629726	-0.3487231	-0.09871792	0.0030793594	28.75032
25.60006	55	0.16063006	0.07814387	-0.12469507	-0.32863435	0.09610986	-0.008060106	27.201065
25.60006	60	0.26956856	0.074156195	-6.0766155E-4	-0.30944586	0.1995934	-9.3702227E-4	26.513268
25.60006	65	0.37563443	0.07260022	0.13414559	-0.29063493	0.30173033	6.1576354E-4	25.90209
25.60006	70	0.48018163	0.06721927	0.27023673	-0.26332846	0.4037107	-2.694546E-4	25.356974
25.60006	75	0.58114	0.06238982	0.4073955	-0.23059948	0.5027816	9.2579605E-4	24.929157
25.60006	85	0.7682087	0.05027294	0.6751102	-0.16601875	0.700438	-0.0033999812	24.33504
25.60006	80	0.67592615	0.05831357	0.54778886	-0.20527871	0.602869	0.010336974	24.58563
25.60006	90	0.85243016	0.04397406	0.7951444	-0.13274324	0.8009838	0.0077033555	24.19601
25.70006	15	-0.69814587	0.06864806	-0.7981022	-0.26875094	-0.6982965	-0.0036903026	34.12505
25.70006	10	-0.800265	0.063761614	-0.86108106	-0.23781271	-0.79869217	6.3509983E-4	35.082813
25.70006	35	-0.27821156	0.07879372	-0.52226156	-0.3454316	-0.2986147	-0.0025736114	30.435022
25.70006	25	-0.49105585	0.07441997	-0.6690547	-0.31888816	-0.49725196	-8.803491E-4	32.272816
25.70006	30	-0.3854566	0.07837288	-0.60155004	-0.33911136	-0.39422053	-0.004401982	31.336224
25.70006	20	-0.5944278	0.071021296	-0.7360606	-0.29196325	-0.5995773	-0.007420049	33.173523
25.70006	50	0.051321648	0.07766414	-0.24255578	-0.34332505	-6.9908646E-4	0.004581122	27.918352
25.70006	40	-0.16959085	0.0775472	-0.43849167	-0.34527802	-0.19819531	-0.0026995107	29.563457
25.70006	45	-0.058390226	0.07828618	-0.34710187	-0.3474002	-0.10251005	-0.002014187	28.740618
25.70006	60	0.26892135	0.075045854	4.5384062E-4	-0.31397414	0.20138021	0.0012015399	26.515142
25.70006	55	0.15992893	0.07727166	-0.124048	-0.32894713	0.10324201	-0.0014644747	27.172329
25.70006	65	0.37654045	0.070613295	0.13030298	-0.28474027	0.3042445	-0.005500382	25.895758
25.70006	70	0.48011744	0.06907887	0.27228117	-0.26520273	0.39821342	-0.007593055	25.362654
25.70006	75	0.580599	0.06292219	0.41023627	-0.23676662	0.50240797	0.008775619	24.940342
25.70006	85	0.7668922	0.05231709	0.67741543	-0.16982585	0.70360035	-0.00564729	24.326447
25.80006	10	-0.8000499	0.0630888	-0.8615013	-0.23774153	-0.8019551	-0.0024781849	35.057404
25.70006	90	0.851983	0.046327204	0.7961123	-0.1382404	0.79835165	0.0029905085	24.186176
25.70006	80	0.6766556	0.059941858	0.54501057	-0.20686124	0.60157406	-7.9559186E-4	24.5556
25.80006	20	-0.5960916	0.07207042	-0.73272395	-0.3023362	-0.60096073	0.001646241	33.160065
25.80006	35	-0.2786521	0.078899905	-0.5202205	-0.34958333	-0.30060866	0.0064272825	30.386545
25.80006	15	-0.6988116	0.06940062	-0.7979245	-0.27217618	-0.69710225	-0.0035110347	34.109924
25.80006	40	-0.16842571	0.07801747	-0.43828127	-0.34845778	-0.20484094	8.190008E-4	29.551275
25.80006	25	-0.49086764	0.07575145	-0.6679622	-0.32218194	-0.5019042	0.0013691857	32.22475
25.80006	30	-0.38480407	0.07664302	-0.59905237	-0.3367311	-0.3969891	0.0052812407	31.283916
25.80006	60	0.26881516	0.07642502	-7.2033366E-4	-0.31342083	0.1999729	-0.0047584367	26.496141
25.80006	55	0.16206594	0.075943545	-0.12730151	-0.32653025	0.098010644	0.005378607	27.179554
25.80006	45	-0.05839693	0.081797384	-0.34379753	-0.3528849	-0.10245187	-0.0014600449	28.701078
25.80006	50	0.050841127	0.079754375	-0.24084896	-0.34333673	-2.2778864E-4	-0.0029660256	27.930784
25.80006	65	0.3769869	0.07015637	0.13060644	-0.28692126	0.29917508	-0.002546084	25.884472
25.80006	80	0.67689264	0.0582202	0.547236	-0.20475578	0.5974225	0.004578995	24.551361
25.80006	75	0.5813267	0.0621063	0.40892038	-0.23267633	0.5003032	0.0034507709	24.894293
25.80006	70	0.48074156	0.0675643	0.26907632	-0.2645123	0.4038279	-7.8972307E-4	25.32436
25.80006	85	0.7678262	0.048643727	0.676773	-0.16409893	0.6956558	0.004735861	24.30148
25.90006	25	-0.49029222	0.075230226	-0.67008007	-0.31913844	-0.5011662	-0.0068068258	32.1982
25.80006	90	0.85169816	0.043949265	0.79699755	-0.1326003	0.8011387	0.0014044944	24.181046
25.90006	15	-0.6989351	0.06591174	-0.7965155	-0.26823786	-0.7011923	0.005352729	34.04538
25.90006	10	-0.8003465	0.06371943	-0.8600274	-0.23645866	-0.8011019	-0.0055784625	35.037952
25.90006	30	-0.38461593	0.0795411	-0.5996935	-0.341021	-0.3995984	-0.0066072405	31.276934
25.90006	20	-0.5955949	0.07195164	-0.7332012	-0.29976115	-0.60134196	6.0319144E-4	33.124992
25.90006	35	-0.27792642	0.0796058	-0.52240056	-0.3515583	-0.30001545	-0.002045482	30.367085
25.90006	45	-0.058193415	0.07894761	-0.34858	-0.34691527	-0.10066518	-9.4676594E-4	28.664463
25.90006	40	-0.16878276	0.08000875	-0.4394372	-0.35431024	-0.19879977	0.006076298	29.49862
25.90006	50	0.04983809	0.07987768	-0.24028124	-0.34239587	0.003952631	-0.011630243	27.891273
25.90006	55	0.16079703	0.07596068	-0.12266187	-0.3288214	0.09470509	0.00189648	27.166481
25.90006	70	0.4802974	0.065765	0.27041718	-0.26177323	0.4009731	0.0072380756	25.311228
25.90006	60	0.2701382	0.072797894	4.6542406E-4	-0.31158173	0.19386367	0.0062377043	26.454672
25.90006	80	0.6774882	0.057040107	0.5463441	-0.2018364	0.5984015	6.3116825E-4	24.536224
25.90006	65	0.37579343	0.07256161	0.1333577	-0.29020822	0.29907805	-0.0035036423	25.877794
25.90006	75	0.57985854	0.06407149	0.41215193	-0.237412	0.49784595	-1.3671287E-4	24.875303
25.90006	90	0.8511757	0.0452836	0.7977992	-0.13461173	0.8015928	-0.0044315015	24.16253
25.90006	85	0.76758456	0.050958686	0.67609817	-0.16783686	0.6993185	6.6610146E-4	24.28351
26.000061	15	-0.69877434	0.06745263	-0.7963196	-0.2695141	-0.6995113	-7.9020846E-4	34.03476
26.000061	25	-0.49170926	0.07358225	-0.6682185	-0.31936428	-0.49894026	7.089288E-4	32.191
26.000061	20	-0.59648305	0.07008543	-0.7338286	-0.29653004	-0.5993956	0.004464772	33.10389
26.000061	10	-0.7999381	0.064312205	-0.8613136	-0.23787084	-0.7999783	-0.0018664703	34.99084
26.000061	30	-0.38423517	0.076967865	-0.59968626	-0.3325315	-0.39826688	-6.582514E-4	31.2449
26.000061	40	-0.16962734	0.079430304	-0.43747112	-0.35128513	-0.1986826	-0.0036184688	29.504333
26.000061	55	0.16066724	0.07587603	-0.12465251	-0.3302295	0.09726473	0.010623279	27.106585
26.000061	50	0.050759222	0.07869491	-0.23986483	-0.34040263	-5.3860387E-4	-0.0027053012	27.869757
26.000061	35	-0.2763082	0.07989954	-0.5258379	-0.35442156	-0.29798564	0.008997095	30.353323
26.000061	60	0.26824057	0.07340535	0.0022106792	-0.31062984	0.19860193	0.001242711	26.438765
26.000061	45	-0.06015752	0.078189224	-0.3456697	-0.3474973	-0.09789219	-0.0019838703	28.68954
26.000061	70	0.47872847	0.06870656	0.27288854	-0.2697733	0.404063	5.9497636E-4	25.310759
26.000061	75	0.5806253	0.06403828	0.41068807	-0.23440202	0.49682808	-0.00303486	24.852776
26.000061	65	0.3753216	0.07016392	0.13343859	-0.28569385	0.29830244	-8.758978E-4	25.84366
26.100061	10	-0.8001395	0.06381821	-0.8611441	-0.23979737	-0.8006187	1.7036355E-4	34.937225
